"","CLIENT_HASH_ID","CARD_HASH_ID","CARD_TYPE_NAME","CREDIT_CARD","CARD_WITH_PERC","CARD_CO_BRAND","CARD_WITH_CASHBACK","STATUS_NAME","DATE_TO_WORK","START_DATE","EXPIRE_DATE","FACT_CLOSE_DATE","SMS_START_DATE","SMS_END_DATE","F1","GENDER","AGE"
"55090","476363bcb4b284baeb471d2f086db457","ccf86910875011d01f075522a3a9aba8","VISA Classic",0,0,0,0,"CLOSED","2012-09-26 00:00:00","2012-09-26 00:00:00","2015-10-02 00:00:00","2015-11-11 00:00:00","2015-08-03 00:00:00","2015-10-03 00:00:00","8df3acb67e47faaeb753cc9a4c6ced3e","ֶ",19
"55161","4770c110c19c132ce359288344b5db2a","552ffa849a2b8b99da31e814ec187ec0","MasterCard Electronic",0,0,0,0,"OK","2013-10-27 00:00:00","2013-10-27 00:00:00","2016-11-02 00:00:00","(null)","2013-11-30 00:00:00","(null)","385043f3881c79a5959ab4c3145f8aa8","ֶ",21
"55221","477b1cef8cc06dae2223f9e2e583db41","02f6e69d8055688387071502097f2fec","VISA Classic",0,0,0,0,"OK","2014-09-20 00:00:00","2014-09-20 00:00:00","2017-10-02 00:00:00","(null)","2015-10-08 00:00:00","(null)","385043f3881c79a5959ab4c3145f8aa8","ּ",20
"55222","477b1cef8cc06dae2223f9e2e583db41","cf318716208c829351b77510ba573ebc","VISA Classic",0,0,0,0,"OK","2013-09-28 00:00:00","2013-08-03 00:00:00","2016-09-02 00:00:00","(null)","(null)","(null)","385043f3881c79a5959ab4c3145f8aa8","ּ",20
"55223","477b1cef8cc06dae2223f9e2e583db41","5a838d911cbe8dd0a9ba36857b7b4ad0","VISA Classic",0,0,0,0,"CLOSED","2011-10-06 00:00:00","2011-10-06 00:00:00","2014-11-02 00:00:00","2013-01-24 00:00:00","(null)","(null)","385043f3881c79a5959ab4c3145f8aa8","ּ",20
"55272","4792167a08f598bdef7d356762f78073","409af7b7ab7df03a4ed25f856fc52990","VISA Classic",0,0,0,0,"OK","2014-12-05 00:00:00","2014-12-05 00:00:00","2018-01-02 00:00:00","(null)","(null)","(null)","381b0b043094c8cf1fc0e5ecd17a4461","ֶ",23
"55305","479bde7d5372e6f5975854228d36f45b","466322bbbd345a44471b8c161b7defaf","VISA Classic",0,0,0,0,"OK","2015-03-02 00:00:00","2015-02-17 00:00:00","2017-11-02 00:00:00","(null)","2015-06-29 00:00:00","(null)","0e521f30657448f205ecf7a46e4105c0","ּ",19
"55306","479bde7d5372e6f5975854228d36f45b","c60562beba06848402d2ba828d106326","VISA Classic",0,0,0,0,"CLOSED","2014-10-04 00:00:00","2014-10-04 00:00:00","2017-11-02 00:00:00","2015-04-11 00:00:00","2015-02-06 00:00:00","2015-02-17 00:00:00","0e521f30657448f205ecf7a46e4105c0","ּ",19
"55316","47a0416d29e6d22f35d56de028361591","8ff017746953c084efe60edc0e9753bd","VISA Classic",0,0,0,0,"OK","2014-10-18 00:00:00","2014-10-18 00:00:00","2017-11-02 00:00:00","(null)","(null)","(null)","3c423cf4f2bdd61e4dc739b26d945709","ֶ",20
"55337","47ab6095a3d867923bbac881ac6a8e13","f906ce8ba5532a600506b35a2fbf7dab","VISA Electron",0,0,0,0,"CLOSED","2009-05-22 00:00:00","2009-05-20 00:00:00","2012-06-02 00:00:00","2012-03-21 00:00:00","(null)","(null)","385043f3881c79a5959ab4c3145f8aa8","ֶ",23
"55338","47ab6095a3d867923bbac881ac6a8e13","66de0502ce374134f8fa3895303bdea5","VISA Classic",0,0,0,0,"CLOSED","2013-04-14 00:00:00","2013-04-05 00:00:00","2016-05-02 00:00:00","2016-06-15 00:00:00","(null)","(null)","385043f3881c79a5959ab4c3145f8aa8","ֶ",23
"55339","47ab6095a3d867923bbac881ac6a8e13","ffa1346f20fc0b4876e5ccb26d7fa16a","MasterCard Electronic",0,0,0,0,"CLOSED","2009-10-21 00:00:00","2009-10-09 00:00:00","2012-11-02 00:00:00","2014-02-14 00:00:00","(null)","(null)","385043f3881c79a5959ab4c3145f8aa8","ֶ",23
"55340","47ab6095a3d867923bbac881ac6a8e13","dd681a3b77086b971dbce054eff06d47","VISA Classic",0,0,0,0,"OK","2013-04-03 00:00:00","2013-04-03 00:00:00","2016-05-02 00:00:00","(null)","2015-07-14 00:00:00","(null)","385043f3881c79a5959ab4c3145f8aa8","ֶ",23
"55341","47ab6095a3d867923bbac881ac6a8e13","1a0f7b6bbe6ec6a8832e6139b15a61dd","MasterCard Electronic",0,0,0,0,"OK","2012-05-26 00:00:00","2012-04-11 00:00:00","2017-05-02 00:00:00","(null)","(null)","(null)","385043f3881c79a5959ab4c3145f8aa8","ֶ",23
"55361","47abd99710304981a5614cff5f43f85d","db1ffe521cf44dc5c39ab617811ea50f","VISA Classic",0,0,0,0,"OK","2014-10-15 00:00:00","2014-10-15 00:00:00","2017-11-02 00:00:00","(null)","2016-02-22 00:00:00","2016-03-26 00:00:00","309e6b5acaa01d889ed303cf65a72dbe","ּ",22
"55373","47b61fa13fc647a90242a15b13001abd","3cb1f1d9c7b0744365df8c0f8d782cc6","VISA Classic",0,0,0,0,"OK","2014-09-04 00:00:00","2014-09-04 00:00:00","2017-10-02 00:00:00","(null)","(null)","(null)","8215444bab327ec0f170d0ef7296c026","ֶ",22
"55374","47b61fa13fc647a90242a15b13001abd","a90705ff4e5d073506eb6fd6493cd5c8","VISA Classic",0,0,0,0,"CLOSED","2011-09-20 00:00:00","2011-09-20 00:00:00","2014-10-02 00:00:00","2014-11-12 00:00:00","(null)","(null)","8215444bab327ec0f170d0ef7296c026","ֶ",22
"55469","47d39b5e7f160715b7d9e8c3c22dd5df","0bafec6f062e2ef3c283efe3c8b997c5","VISA Classic",0,0,0,0,"OK","2014-10-10 00:00:00","2014-10-10 00:00:00","2017-11-02 00:00:00","(null)","(null)","(null)","309e6b5acaa01d889ed303cf65a72dbe","ֶ",23
"55470","47d39b5e7f160715b7d9e8c3c22dd5df","9bdcd9f64a484f8df9d2e0bfac3601b0","VISA Classic",0,0,0,0,"CLOSED","2013-02-02 00:00:00","2012-11-27 00:00:00","2015-12-02 00:00:00","2016-01-14 00:00:00","(null)","(null)","309e6b5acaa01d889ed303cf65a72dbe","ֶ",23
"55471","47d39b5e7f160715b7d9e8c3c22dd5df","540e979817ad54c8e99951c0ef11dfbc","VISA Classic",0,0,0,0,"CLOSED","2012-08-21 00:00:00","2012-08-21 00:00:00","2015-10-02 00:00:00","2014-09-30 00:00:00","2013-02-12 00:00:00","2013-03-01 00:00:00","309e6b5acaa01d889ed303cf65a72dbe","ֶ",23
"55472","47d39b5e7f160715b7d9e8c3c22dd5df","857d315e5d2ee21fd82c46ec2ca6a94b","VISA Electron",0,0,0,0,"CLOSED","2009-10-02 00:00:00","2009-09-19 00:00:00","2012-10-02 00:00:00","2012-11-13 00:00:00","2011-12-30 00:00:00","2012-10-03 00:00:00","309e6b5acaa01d889ed303cf65a72dbe","ֶ",23
"55473","47d39b5e7f160715b7d9e8c3c22dd5df","cf92098836387329787f9207ec494ef3","VISA Classic",0,0,0,0,"OK","2014-08-20 00:00:00","2014-07-26 00:00:00","2017-08-02 00:00:00","(null)","2015-07-13 00:00:00","(null)","309e6b5acaa01d889ed303cf65a72dbe","ֶ",23
"55507","47da7f028fe62f65a4756d45d0a97443","a991b94973d74c78b4eed158f1af51cb","MasterCard",0,0,0,0,"OK","2014-08-16 00:00:00","2014-08-16 00:00:00","2017-09-02 00:00:00","(null)","2016-02-01 00:00:00","(null)","018d34d8d97fe30fd4347602b8031ec4","ּ",20
"55548","47e81fe6d8bb7c1886541951d833e6f7","e12e60b08eb19e3484751b4295810510","VISA Classic",0,0,0,0,"CLOSED","2013-10-09 00:00:00","2013-10-09 00:00:00","2016-11-02 00:00:00","2015-05-25 00:00:00","(null)","(null)","8df3acb67e47faaeb753cc9a4c6ced3e","ּ",23
"55549","47e81fe6d8bb7c1886541951d833e6f7","5525775b52552749596ff16877e7799b","VISA Classic",0,0,0,0,"OK","2016-05-12 00:00:00","2016-04-19 00:00:00","2019-05-02 00:00:00","(null)","(null)","(null)","8df3acb67e47faaeb753cc9a4c6ced3e","ּ",23
"55550","47e81fe6d8bb7c1886541951d833e6f7","eb00e2242ce3f4b49222aa410b831403","VISA Classic",0,0,0,0,"OK","2015-04-14 00:00:00","2015-04-01 00:00:00","2018-04-02 00:00:00","(null)","2016-08-26 00:00:00","(null)","8df3acb67e47faaeb753cc9a4c6ced3e","ּ",23
"55559","47e9b905f0bd857469d342c46bbd6b8c","d8a10de05bde8aaf5a66624f38e29df2","MasterCard",0,0,0,0,"OK","2014-08-21 00:00:00","2014-08-21 00:00:00","2017-09-02 00:00:00","(null)","2016-06-15 00:00:00","(null)","309e6b5acaa01d889ed303cf65a72dbe","ּ",20
"55569","47ee71e60630f462960b2ac147d605ce","e706a41e095d8c970bf7fd504e016ddd","ָּ׀",0,0,0,0,"OK","2016-08-28 00:00:00","2016-07-02 00:00:00","2019-07-02 00:00:00","(null)","(null)","(null)","97fa64500457edb6fe17b0acdaf218b2","ֶ",17
"55570","47ee71e60630f462960b2ac147d605ce","640c8d517bfc28b486fa64ceaefa364e","VISA Classic",0,0,0,0,"OK","2015-08-20 00:00:00","2015-08-20 00:00:00","2018-09-02 00:00:00","(null)","(null)","(null)","97fa64500457edb6fe17b0acdaf218b2","ֶ",17
"55571","47ee71e60630f462960b2ac147d605ce","ce409bd30d201d186b4a0ccdef3356d3","VISA Classic",0,0,0,0,"CLOSED","2012-09-05 00:00:00","2012-09-05 00:00:00","2015-10-02 00:00:00","2015-11-11 00:00:00","(null)","(null)","97fa64500457edb6fe17b0acdaf218b2","ֶ",17
"55584","47f29aa198a190b74014488d454bdaae","f18fd88b492e515bed53a9e30f23b601","MasterCard",0,0,0,0,"OK","2016-05-04 00:00:00","2016-03-19 00:00:00","2017-11-02 00:00:00","(null)","(null)","(null)","385043f3881c79a5959ab4c3145f8aa8","ֶ",22
"55585","47f29aa198a190b74014488d454bdaae","141a9c7614301996ed20c6452a1250e9","VISA Classic",0,0,0,0,"OK","2015-12-31 00:00:00","2015-11-20 00:00:00","2018-12-02 00:00:00","(null)","(null)","(null)","385043f3881c79a5959ab4c3145f8aa8","ֶ",22
"55586","47f29aa198a190b74014488d454bdaae","540d5f93dec89aeead757db5e6a4019e","MasterCard",0,0,0,0,"CLOSED","2011-11-16 00:00:00","2014-10-28 00:00:00","2017-11-02 00:00:00","2016-05-04 00:00:00","2015-09-16 00:00:00","2015-12-31 00:00:00","385043f3881c79a5959ab4c3145f8aa8","ֶ",22
"55854","484738fd0cb9999cc2e603059a021304","4247be9b2b6a4283f7234a894afb0494","MasterCard Electronic",0,0,0,0,"OK","2014-09-11 00:00:00","2014-09-11 00:00:00","2019-10-02 00:00:00","(null)","(null)","(null)","385043f3881c79a5959ab4c3145f8aa8","ֶ",19
"55855","4847bc6238b39762e0900d4c4749665b","83bc313239b1cb08f7b9c8bad044f5a9","VISA Classic",0,0,0,0,"OK","2014-03-08 00:00:00","2014-03-08 00:00:00","2017-04-02 00:00:00","(null)","2016-02-09 00:00:00","(null)","fe413a3ae1fa1e6e1b7508863bf7ad0d","ֶ",21
"55856","4847bc6238b39762e0900d4c4749665b","1309be51cb0f2edaf7bd9070a200a78c","VISA Classic",0,0,0,0,"CLOSED","2011-09-22 00:00:00","2011-09-22 00:00:00","2014-10-02 00:00:00","2015-06-16 00:00:00","(null)","(null)","fe413a3ae1fa1e6e1b7508863bf7ad0d","ֶ",21
"55857","4847bc6238b39762e0900d4c4749665b","f3abf2434bb0ec41b36d3fd2a4953b34","ָּ׀",0,0,0,0,"OK","2016-06-09 00:00:00","2016-05-26 00:00:00","2019-06-02 00:00:00","(null)","(null)","(null)","fe413a3ae1fa1e6e1b7508863bf7ad0d","ֶ",21
"55908","485602800dea0887420a3393e38fa174","b00af0431a6a03dad58081d3372b3e71","MasterCard Electronic",0,0,0,0,"OK","2012-09-12 00:00:00","2012-09-12 00:00:00","2015-10-02 00:00:00","(null)","(null)","(null)","ea77621ec0b8418bfa7b81253ab7d321","ֶ",22
"55909","485602800dea0887420a3393e38fa174","583301050d16c84f64ed3adf63b77ab2","VISA Classic",0,0,0,0,"OK","2012-12-15 00:00:00","2012-12-11 00:00:00","2016-01-02 00:00:00","(null)","(null)","(null)","ea77621ec0b8418bfa7b81253ab7d321","ֶ",22
"55910","485602800dea0887420a3393e38fa174","e8f3b32a7873426828840b4f3bdfa3f5","VISA Classic",0,0,0,0,"OK","2015-12-29 00:00:00","2015-12-14 00:00:00","2019-01-02 00:00:00","(null)","2016-05-19 00:00:00","2016-07-16 00:00:00","ea77621ec0b8418bfa7b81253ab7d321","ֶ",22
"55961","4868e607a4cc583a0b5b306e592631d9","cae6c60ac651c7fae1b494909b1ca6da","VISA Classic",0,0,0,0,"OK","2014-09-30 00:00:00","2014-09-30 00:00:00","2017-10-02 00:00:00","(null)","(null)","(null)","3dfbcfdf96da35c17688cd96b5a94578","ּ",18
"55965","48695ba3d247db10da8eb153ebf15299","eaad6fff4df382570e3305021638dece","MasterCard Electronic",0,0,0,0,"OK","2016-05-13 00:00:00","2016-04-09 00:00:00","2021-05-02 00:00:00","(null)","(null)","(null)","0e521f30657448f205ecf7a46e4105c0","ֶ",21
"55966","48695ba3d247db10da8eb153ebf15299","0c70c1b64c4c0881c9f4029a28300e0b","VISA Classic",0,0,0,0,"OK","2013-09-12 00:00:00","2013-09-12 00:00:00","2016-10-02 00:00:00","(null)","2016-06-25 00:00:00","(null)","0e521f30657448f205ecf7a46e4105c0","ֶ",21
"55970","486c8bdc73bca0d2d6be607906d783ca","381ddbb60167dc9b3437f349240f078b","VISA Classic",0,0,0,0,"OK","2013-10-16 00:00:00","2013-10-16 00:00:00","2016-11-02 00:00:00","(null)","(null)","(null)","97fa64500457edb6fe17b0acdaf218b2","ּ",19
"55976","48735f918e1762961483fffb86c1e64d","d23f46097e898d3f726dfd7cae46c261","VISA Classic",0,0,0,0,"CLOSED","2010-09-24 00:00:00","2010-09-24 00:00:00","2013-10-02 00:00:00","2015-12-25 00:00:00","2010-10-08 00:00:00","2015-12-25 00:00:00","3c423cf4f2bdd61e4dc739b26d945709","ּ",24
"55977","48735f918e1762961483fffb86c1e64d","56d2264e74a8aec3e3dd6ff10b012394","VISA Classic",0,0,0,0,"OK","2013-04-30 00:00:00","2013-04-30 00:00:00","2016-05-02 00:00:00","(null)","(null)","(null)","3c423cf4f2bdd61e4dc739b26d945709","ּ",24
"56020","48825e65400b5a14792232ce09be1372","49af7884435044c50d6036c038531459","MasterCard Electronic",0,0,0,0,"OK","2011-09-20 00:00:00","2011-09-20 00:00:00","2016-10-02 00:00:00","(null)","(null)","(null)","fe413a3ae1fa1e6e1b7508863bf7ad0d","ֶ",22
"56114","489f4544a9476d276d3002e1925b91bb","b28afad6821da4b805b632588b1ef634","VISA Classic",0,0,0,0,"OK","2013-09-10 00:00:00","2013-09-10 00:00:00","2016-10-02 00:00:00","(null)","2016-08-27 00:00:00","(null)","a1fffaa77ff30165958613b698dc8fd5","ֶ",20
"56178","48ae9428f72df3273f8a0fbc289b51c6","5103b0451bc4d70fb1e1ea475f48f42e","MasterCard Electronic",0,0,0,0,"OK","2014-10-11 00:00:00","2014-10-11 00:00:00","2017-11-02 00:00:00","(null)","(null)","(null)","bac64815dc7b441809c1d4de833ef9fd","ּ",18
"56203","48bb92930a88d79e7b61c8ac26a880a7","9a8405b511f545d75b9efa97dabbd00e","VISA Classic",0,0,0,0,"OK","2016-05-21 00:00:00","2016-05-03 00:00:00","2019-06-02 00:00:00","(null)","(null)","(null)","71e1e42d79887c04b571828357d5f37e","ּ",15
"56204","48bb92930a88d79e7b61c8ac26a880a7","76d425b996c71bc38f3acfb4c0f4eeda","VISA Classic",0,0,0,0,"CLOSED","2013-05-18 00:00:00","2013-05-18 00:00:00","2016-06-02 00:00:00","2016-07-12 00:00:00","(null)","(null)","71e1e42d79887c04b571828357d5f37e","ּ",15
"56361","48eb9b0598e7ee6d706887e9a456ec1c","16b760ca124deb8b010bef6403c9feec","VISA Classic",0,0,0,0,"OK","2013-09-13 00:00:00","2013-09-13 00:00:00","2016-10-02 00:00:00","(null)","2016-07-28 00:00:00","(null)","3dfbcfdf96da35c17688cd96b5a94578","ּ",21
"56362","48eb9b0598e7ee6d706887e9a456ec1c","a79fc2d8928e885717247260f9ae1012","ָּ׀",0,0,0,0,"OK","(null)","2016-06-30 00:00:00","2019-07-02 00:00:00","(null)","(null)","(null)","3dfbcfdf96da35c17688cd96b5a94578","ּ",21
"56438","48fed3b6d7dc8d429f63051b9a3bfb86","ad7731f8c486adcf775aaee6cab6c9a6","VISA Classic",0,0,0,0,"OK","2016-01-01 00:00:00","2015-11-24 00:00:00","2018-12-02 00:00:00","(null)","2016-08-17 00:00:00","(null)","8215444bab327ec0f170d0ef7296c026","ּ",20
"56439","48fed3b6d7dc8d429f63051b9a3bfb86","469287c83f3790267ccea844b232a300","VISA Classic",0,0,0,0,"CLOSED","2012-09-21 00:00:00","2012-09-21 00:00:00","2015-10-02 00:00:00","2015-11-11 00:00:00","(null)","(null)","8215444bab327ec0f170d0ef7296c026","ּ",20
"56440","48fed3b6d7dc8d429f63051b9a3bfb86","5d5ec40436f95ffae8e85de608e3c2b8","VISA Classic",0,0,0,0,"OK","2015-10-16 00:00:00","2015-10-09 00:00:00","2018-11-02 00:00:00","(null)","(null)","(null)","8215444bab327ec0f170d0ef7296c026","ּ",20
"56489","490524cf715df8fb7012822e7bf33d21","bb1c24a3486dc701761591fdd1248477","VISA Classic",0,0,0,0,"OK","(null)","2015-12-03 00:00:00","2019-01-02 00:00:00","(null)","(null)","(null)","385043f3881c79a5959ab4c3145f8aa8","ּ",20
"56490","490524cf715df8fb7012822e7bf33d21","0f19723dc686299abc9f046fa5feecb0","VISA Classic",0,0,0,0,"OK","2012-10-18 00:00:00","2012-10-18 00:00:00","2015-11-02 00:00:00","(null)","(null)","(null)","385043f3881c79a5959ab4c3145f8aa8","ּ",20
"56499","49088d28472a4312397f67596ef37cc2","0633b456610139c7a40a04ae9eb18420","MasterCard",0,0,0,0,"CLOSED","2011-04-05 00:00:00","2011-04-05 00:00:00","2014-05-02 00:00:00","2014-06-12 00:00:00","2013-09-28 00:00:00","2014-05-07 00:00:00","6ede6f872f8d56aa83876b96bcde60d4","ּ",24
"56500","49088d28472a4312397f67596ef37cc2","35f733e609b78e1ed782ed076e37d1e8","MasterCard",0,0,0,0,"OK","2014-04-01 00:00:00","2014-04-01 00:00:00","2017-04-02 00:00:00","(null)","2016-03-22 00:00:00","(null)","6ede6f872f8d56aa83876b96bcde60d4","ּ",24
"56544","49153266504c528eb67d0164640d331c","7549e3128e648d8e7ae4948e150bb635","VISA Classic",0,0,0,0,"OK","2015-09-09 00:00:00","2015-09-09 00:00:00","2018-10-02 00:00:00","(null)","2016-04-09 00:00:00","2016-05-13 00:00:00","309e6b5acaa01d889ed303cf65a72dbe","ּ",20
"56545","49153266504c528eb67d0164640d331c","adcab1ff3b1462cb7f19b8293b438e78","VISA Classic",0,0,0,0,"OK","2012-09-22 00:00:00","2012-09-22 00:00:00","2015-10-02 00:00:00","(null)","(null)","(null)","309e6b5acaa01d889ed303cf65a72dbe","ּ",20
"56583","492aba253124a599df2a1fb4efaae336","dbbab29d78d5b9797817cf14963b20a7","MasterCard Electronic",0,0,0,0,"OK","2014-09-18 00:00:00","2014-09-18 00:00:00","2017-10-02 00:00:00","(null)","2014-10-25 00:00:00","2015-04-27 00:00:00","0e521f30657448f205ecf7a46e4105c0","ֶ",18
"56610","4936c8fefdd73ce4dda127b8256f30a3","afd68fa980208016ac91bd1e6e50cc26","VISA Classic",0,0,0,0,"OK","2010-09-16 00:00:00","2013-10-25 00:00:00","2016-11-02 00:00:00","(null)","2013-04-27 00:00:00","2013-05-22 00:00:00","94a7532568244c10541472dffb66f1f1","ֶ",24
"56611","4936c8fefdd73ce4dda127b8256f30a3","5ff90b77b54a9805df4b57c2cb1ff626","MasterCard Electronic",0,0,0,0,"OK","2011-07-28 00:00:00","2011-07-28 00:00:00","2016-08-02 00:00:00","(null)","2011-07-28 00:00:00","2013-03-16 00:00:00","94a7532568244c10541472dffb66f1f1","ֶ",24
"56612","4936c8fefdd73ce4dda127b8256f30a3","dac0cdf7a9011c2dda45f44e87a3a09c","VISA Classic",0,0,0,0,"CLOSED","2013-10-26 00:00:00","2013-10-11 00:00:00","2016-11-02 00:00:00","2014-12-14 00:00:00","(null)","(null)","94a7532568244c10541472dffb66f1f1","ֶ",24
"56613","4936c8fefdd73ce4dda127b8256f30a3","5ce890844a09797388ccd36eaa16097b","VISA Platinum",0,0,0,0,"CLOSED","(null)","2012-10-09 00:00:00","2015-11-02 00:00:00","2013-06-18 00:00:00","(null)","(null)","94a7532568244c10541472dffb66f1f1","ֶ",24
"56621","493c471880aa2e99bcbb808951bc2300","c8d4fec02c36a93720996f31882f24cc","VISA Classic",0,0,0,0,"OK","2014-10-02 00:00:00","2014-08-14 00:00:00","2017-09-02 00:00:00","(null)","(null)","(null)","385043f3881c79a5959ab4c3145f8aa8","ֶ",24
"56622","493c471880aa2e99bcbb808951bc2300","e90811870f3e46a6a58e115125617d19","VISA Classic",0,0,0,0,"CLOSED","2012-09-15 00:00:00","2012-09-15 00:00:00","2015-10-02 00:00:00","2013-05-14 00:00:00","2012-10-03 00:00:00","2013-04-03 00:00:00","385043f3881c79a5959ab4c3145f8aa8","ֶ",24
"56623","493c471880aa2e99bcbb808951bc2300","5ef75bdba9f124ee33b13277d3713a66","VISA Classic",1,0,0,0,"CLOSED","(null)","2012-07-13 00:00:00","2015-08-02 00:00:00","2013-02-17 00:00:00","(null)","(null)","385043f3881c79a5959ab4c3145f8aa8","ֶ",24
"56624","493c471880aa2e99bcbb808951bc2300","fc87dd4c6be931a971d835942c3bdc95","VISA Electron",0,0,0,0,"CLOSED","2009-09-19 00:00:00","2009-09-10 00:00:00","2012-10-02 00:00:00","2012-11-13 00:00:00","2010-09-26 00:00:00","2012-10-03 00:00:00","385043f3881c79a5959ab4c3145f8aa8","ֶ",24
"56632","493ce4d2f37fffee826c95daa11a6759","b9d46d935df6fe349658819002e1ff9d","VISA Classic",0,0,0,0,"OK","2015-04-24 00:00:00","2015-04-24 00:00:00","2018-05-02 00:00:00","(null)","(null)","(null)","385043f3881c79a5959ab4c3145f8aa8","ֶ",22
"56633","493ce4d2f37fffee826c95daa11a6759","722ebb1283bb37afe1523d48e4148fe4","VISA Classic",0,0,0,0,"OK","2011-10-19 00:00:00","2011-10-19 00:00:00","2014-11-02 00:00:00","(null)","(null)","(null)","385043f3881c79a5959ab4c3145f8aa8","ֶ",22
"56634","493ce4d2f37fffee826c95daa11a6759","7c19ebcc5366b90e491f59b3c50a4d25","VISA Classic",0,0,0,0,"OK","2014-10-08 00:00:00","2014-10-08 00:00:00","2017-11-02 00:00:00","(null)","2016-03-18 00:00:00","2016-03-19 00:00:00","385043f3881c79a5959ab4c3145f8aa8","ֶ",22
"56658","494747c6bdec5208a12b8a249df73d43","1c1e820850275d262c48774fd24827d8","VISA Classic",0,0,0,0,"CLOSED","2015-02-05 00:00:00","2014-12-06 00:00:00","2018-01-02 00:00:00","2015-08-04 00:00:00","(null)","(null)","385043f3881c79a5959ab4c3145f8aa8","ֶ",23
"56659","494747c6bdec5208a12b8a249df73d43","ab3e993d51f121576bba0d49b403b318","VISA Classic",0,0,0,0,"OK","2016-01-11 00:00:00","2015-10-12 00:00:00","2018-11-02 00:00:00","(null)","(null)","(null)","385043f3881c79a5959ab4c3145f8aa8","ֶ",23
"56660","494747c6bdec5208a12b8a249df73d43","2b6a17b25d8325d4d5ec763588e5e5d9","VISA Classic",0,1,0,0,"OK","2015-03-12 00:00:00","2015-01-24 00:00:00","2017-02-02 00:00:00","(null)","(null)","(null)","385043f3881c79a5959ab4c3145f8aa8","ֶ",23
"56661","494747c6bdec5208a12b8a249df73d43","5cff127edda84b1beec904c66b4f3746","VISA Classic",0,0,0,0,"CLOSED","2014-07-15 00:00:00","2014-06-25 00:00:00","2017-07-02 00:00:00","2015-05-06 00:00:00","2014-07-15 00:00:00","2014-07-30 00:00:00","385043f3881c79a5959ab4c3145f8aa8","ֶ",23
"56662","494747c6bdec5208a12b8a249df73d43","0b825a33ac5e1dd30dbf6ba6d730020b","VISA Classic",0,0,0,0,"OK","2015-03-24 00:00:00","2015-02-21 00:00:00","2017-07-02 00:00:00","(null)","(null)","(null)","385043f3881c79a5959ab4c3145f8aa8","ֶ",23
"56663","494747c6bdec5208a12b8a249df73d43","13d9a29effaff10d4771f529ef21502b","VISA Classic",0,0,0,0,"CLOSED","2014-02-22 00:00:00","2014-01-15 00:00:00","2017-02-02 00:00:00","2014-08-05 00:00:00","(null)","(null)","385043f3881c79a5959ab4c3145f8aa8","ֶ",23
"56664","494747c6bdec5208a12b8a249df73d43","209f080cb32bd84e3d135a5d11061cbe","VISA Classic",0,0,0,0,"CLOSED","2014-10-03 00:00:00","2014-09-02 00:00:00","2017-10-02 00:00:00","2015-03-16 00:00:00","(null)","(null)","385043f3881c79a5959ab4c3145f8aa8","ֶ",23
"56665","494747c6bdec5208a12b8a249df73d43","a126ea71ed7e22c5410d1681a5ca15cf","VISA Platinum",0,0,0,0,"CLOSED","(null)","2012-10-09 00:00:00","2015-11-02 00:00:00","2013-05-28 00:00:00","(null)","(null)","385043f3881c79a5959ab4c3145f8aa8","ֶ",23
"56666","494747c6bdec5208a12b8a249df73d43","7d6bf5a548834d62e3c135da2b70abb7","VISA Classic",0,0,0,0,"CLOSED","2012-09-05 00:00:00","2012-09-05 00:00:00","2015-10-02 00:00:00","2014-08-24 00:00:00","2014-04-25 00:00:00","2014-06-25 00:00:00","385043f3881c79a5959ab4c3145f8aa8","ֶ",23
"56667","494747c6bdec5208a12b8a249df73d43","9daf590880d8e5ec76653eb7d63ba6db","VISA Classic",0,0,0,0,"CLOSED","2011-10-14 00:00:00","2011-10-14 00:00:00","2014-11-02 00:00:00","2016-08-23 00:00:00","2012-06-26 00:00:00","2012-09-05 00:00:00","385043f3881c79a5959ab4c3145f8aa8","ֶ",23
"56668","494747c6bdec5208a12b8a249df73d43","b04083847d50563c2b3db7215f551abd","VISA Classic",0,0,0,0,"CLOSED","2014-06-25 00:00:00","2014-05-09 00:00:00","2017-06-02 00:00:00","2015-03-16 00:00:00","(null)","(null)","385043f3881c79a5959ab4c3145f8aa8","ֶ",23
"56669","494747c6bdec5208a12b8a249df73d43","b0113fb5cce76b6c0cd63d63154a1a92","VISA Classic",0,1,0,0,"OK","2015-06-22 00:00:00","2015-06-03 00:00:00","2018-07-02 00:00:00","(null)","(null)","(null)","385043f3881c79a5959ab4c3145f8aa8","ֶ",23
"56670","494747c6bdec5208a12b8a249df73d43","779f11d5985a363c3f3fef57fb6c273a","VISA Classic",0,0,0,0,"OK","2015-06-25 00:00:00","2015-05-20 00:00:00","2018-06-02 00:00:00","(null)","(null)","(null)","385043f3881c79a5959ab4c3145f8aa8","ֶ",23
"56683","494b9ebd3f5ad099cfb0befc438310ce","2af2a101fbacb9c3635e4d52011e5061","MasterCard",0,0,0,0,"OK","2013-10-19 00:00:00","2013-10-19 00:00:00","2016-11-02 00:00:00","(null)","(null)","(null)","3c423cf4f2bdd61e4dc739b26d945709","ּ",18
